22.66;1.9025;1097.98;;;
23.80;1.91;1080.95;;;
22.86;1.90125;1089.84;;;
21.84;1.90125;1109.43;;;
21.68;1.90125;1109.38;;;
21.49;1.91125;1109.89;;;
21.59;1.9;1106.73;;;
19.96;1.90125;1131.78;;;
20.50;1.92;1153.84;;;
20.30;1.92;1146.14;;;
19.94;1.92;1162.77;;;
20.04;1.92125;1157.54;;;
19.27;1.96;1164.31;;;
19.84;2;1168.26;;;
19.59;2;1165.58;;;
19.46;2;1154.09;;;
19.20;1.99;1153.04;;;
18.42;2.01;1166.16;;;
18.93;2.01;1165.55;;;
18.16;2.01;1170.29;;;
18.46;1.99375;1151.85;;;
18.15;2.01875;1153.59;;;
17.77;2.03;1148.70;;;
18.48;2.0375;1131.87;;;
18.13;2.0475;1138.49;;;
17.70;2.0375;1144.58;;;
17.40;2.03;1147.39;;;
18.73;2.03;1146.54;;;
19.16;2.04;1136.76;;;
20.20;2.02625;1125.40;;;
19.78;2.0125;1126.34;;;
19.13;2.01;1122.73;;;
19.61;1.98625;1125.29;;;
19.47;1.99;1117.80;;;
18.19;1.98;1130.47;;;
20.30;1.98;1103.69;;;
19.42;1.98;1111.01;;;
19.82;1.97;1102.55;;;
18.11;1.97;1128.37;;;
18.43;1.97;1126.07;;;
19.29;1.94875;1124.47;;;
18.30;1.94;1125.17;;;
19.77;1.94;1107.83;;;
20.28;1.94;1100.96;;;
20.77;1.94;1093.14;;;
20.95;1.92875;1091.48;;;
22.14;1.92125;1076.32;;;
24.05;1.9125;1065.45;;;
21.91;1.92;1076.92;;;
20.06;1.92;1086.46;;;
20.07;1.92;1084.56;;;
20.19;1.92;1073.43;;;
22.56;1.92;1052.67;;;
21.94;1.9;1049.49;;;
20.39;1.89625;1088.85;;;
21.56;1.915;1073.01;;;
22.41;1.9;1054.99;;;
20.72;1.9;1074.56;;;
19.35;1.9;1097.28;;;
19.19;1.92;1091.07;;;
18.50;1.91;1098.23;;;
17.70;1.9025;1106.59;;;
19.24;1.9075;1091.88;;;
20.05;1.9;1079.88;;;
19.58;1.89625;1086.02;;;
18.23;1.9;1097.08;;;
18.90;1.9;1083.82;;;
20.31;1.9;1074.55;;;
20.39;1.89875;1067.66;;;
20.61;1.8975;1064.66;;;
19.98;1.89625;1067.14;;;
23.37;1.89625;1040.68;;;
23.89;0;1040.69;;;
22.61;1.89125;1049.90;;;
24.16;1.89;1029.15;;;
23.51;1.89;1027.53;;;
23.72;1.89;1030.74;;;
24.45;1.89;1013.60;;;
24.15;1.88688;1020.26;;;
25.02;1.88688;1009.56;;;
25.96;1.87938;1007.27;;;
24.64;1.87875;1036.17;;;
24.24;1.88;1037.14;;;
26.06;1.87438;1019.99;;;
27.48;1.87;1006.29;;;
27.23;1.87438;989.14;;;
26.98;1.87;992.72;;;
27.84;1.87;976.14;;;
28.42;1.855;973.53;;;
26.29;1.86;990.64;;;
25.40;1.86;989.82;;;
27.11;1.86;968.65;;;
28.96;1.86;948.09;;;
29.42;1.86;953.99;;;
27.11;1.86;989.03;;;
28.25;1.86;976.98;;;
30.22;1.86;952.83;;;
34.10;1.86;920.47;;;
33.85;1.86;927.37;;;
32.94;1.86;921.39;;;
35.03;1.86;917.93;;;
36.65;1.855;900.94;;;
35.45;1.86;906.04;;;
35.12;1.86;881.56;;;
38.17;1.86;847.75;;;
41.87;1.85438;819.85;;;
44.92;1.85125;797.70;;;
39.86;1.82;843.43;;;
39.27;1.8275;838.68;;;
35.51;1.81;852.84;;;
31.33;1.81;898.96;;;
31.92;1.8225;902.78;;;
32.03;1.82375;911.62;;;
36.95;1.8125;884.66;;;
41.29;1.8;864.24;;;
45.08;1.77;834.60;;;
42.03;1.7575;859.57;;;
38.73;1.76;876.77;;;
36.33;1.7425;905.46;;;
35.33;1.7525;908.64;;;
37.05;1.75;903.80;;;
35.82;1.75;884.21;;;
32.36;1.73313;919.62;;;
29.43;1.7575;930.25;;;
28.81;1.76;928.77;;;
28.61;1.77;950.70;;;
29.59;1.77;937.43;;;
28.23;1.77;949.36;;;
27.75;1.78;962.70;;;
29.32;1.79625;940.86;;;
29.89;1.79625;947.95;;;
30.11;1.8;934.82;;;
33.32;1.82;917.87;;;
33.67;1.81375;917.80;;;
32.64;1.80625;916.07;;;
39.97;1.80188;878.02;;;
37.44;1.7825;893.40;;;
38.86;1.78;879.15;;;
36.33;1.775;893.92;;;
36.45;1.80125;902.96;;;
35.08;1.81625;909.58;;;
34.81;1.81938;909.45;;;
37.50;1.82625;886.91;;;
35.82;1.82;889.81;;;
36.74;1.82;891.10;;;
38.01;1.83;873.52;;;
37.52;1.82;869.46;;;
40.65;1.82;843.32;;;
38.98;1.8;845.39;;;
39.68;1.79625;833.70;;;
40.52;1.79438;819.29;;;
37.33;1.79063;839.66;;;
34.60;1.79813;854.95;;;
36.97;1.80625;827.37;;;
39.69;1.79;815.28;;;
34.12;1.76188;847.91;;;
36.83;1.77;827.91;;;
37.31;1.76;818.95;;;
39.46;1.76;800.58;;;
42.64;1.76;785.28;;;
41.02;1.76563;798.55;;;
42.13;1.77;776.76;;;
37.55;1.76375;803.92;;;
35.70;1.775;835.32;;;
36.04;1.78;841.44;;;
34.02;1.8025;881.27;;;
36.00;1.8225;860.02;;;
34.10;1.84;879.20;;;
33.53;1.8275;884.39;;;
33.11;1.82625;899.72;;;
34.09;1.84;890.16;;;
33.20;1.83875;896.14;;;
34.03;1.83;882.50;;;
30.00;1.82;897.65;;;
31.07;1.7775;890.23;;;
32.27;1.76;882.15;;;
31.23;1.70688;890.71;;;
31.14;1.68625;885.76;;;
29.30;1.65875;900.96;;;
30.82;1.63375;908.35;;;
31.23;1.62;915.39;;;
30.73;1.61;923.76;;;
31.42;1.395;902.65;;;
29.41;1.395;894.74;;;
31.30;1.3975;876.19;;;
30.58;1.4;882.95;;;
31.24;1.4;882.53;;;
28.67;1.405;904.27;;;
26.65;1.42031;909.83;;;
27.66;1.42;900.36;;;
27.41;1.42;896.74;;;
25.32;1.42;914.15;;;
23.81;1.42375;933.76;;;
23.16;1.42625;930.55;;;
24.07;1.43;932.87;;;
25.97;1.4275;913.31;;;
27.25;1.42;938.87;;;
27.50;1.425;936.31;;;
27.46;1.4225;934.53;;;
28.33;1.42125;920.75;;;
28.92;1.42;917.58;;;
30.10;1.42;906.55;;;
28.88;1.42;912.23;;;
30.78;1.41125;892.00;;;
